162.671256 46.357347 25.121421
80.485474 146.687305 163.783075
92.719328 6.073958 0.89911
35.082037 190.415061 36.601969
99.25838 5.09643 10.857254
88.318938 11.902954 -0.054368
101.941741 9.852529 -0.091321
88.400397 3.863934 13.254338
106.252511 12.954083 97.597476
94.281817 9.890006 -0.129562
90.927051 4.506713 5.065078
89.736087 6.477064 23.892881
101.840421 6.311569 13.012155
85.683697 4.776495 4.922479
95.531741 4.145963 10.27188
99.309026 4.945526 5.97544
96.175041 5.635266 0.599542
21.020525 45.006528 35.869364
48.744355 197.336438 101.335303
90.348111 17.262137 0.005874
52.383104 15.242807 17.783583
47.510344 155.224208 0.694108
97.115131 6.898265 23.174476
59.468849 46.359068 150.385986
104.612622 6.580533 1.733889
139.262492 20.308022 26.319627
95.456168 3.989684 9.010895
89.202343 3.78927 9.914606
78.400423 7.669707 0.90236
86.298989 31.478872 0.005375
97.853282 12.794348 -0.12057
98.032478 6.402264 20.776359
81.565973 23.457946 -0.00456
86.949163 4.080743 7.557826
156.442906 43.784027 101.374322
94.959751 4.341631 6.311173
86.531531 7.6624 0.46114
135.58219 20.483874 5.628389
111.652134 25.255328 -0.253581
88.131977 9.961316 -0.117658
92.06616 4.150942 5.687029
92.434598 3.886389 6.766292
91.132131 79.519678 0.000249
16.88948 50.083055 62.369877
91.926785 3.85753 7.758811
162.647904 120.986943 131.312157
94.246993 6.724627 0.165382
92.537676 5.333599 2.603895
49.89254 24.775065 0.454386
95.921207 4.768715 5.632535
115.225842 11.549106 24.333149
107.354063 9.655799 21.996229
98.382097 5.303546 59.274767
78.003268 5.869768 9.33104
102.131146 7.988691 23.428434
102.750739 7.156377 40.419749
83.353833 10.35505 -0.147623
93.345523 3.938 10.074544
97.567859 4.785665 9.755464
93.49658 5.462231 20.337853
4.130174 112.501463 34.544924
66.903476 47.381878 0.012327
94.112975 4.927012 4.101032
93.818584 4.69935 15.849365
96.677809 4.464681 7.986676
93.965164 3.843424 8.385721
112.229451 15.41361 -0.393254
91.718104 10.896656 -0.073072
61.376005 12.58133 4.225406
98.683052 7.832368 32.116851
79.014063 6.230785 44.02115
91.949869 7.859048 0.074565
128.885633 12.630282 55.231036
150.086789 188.644931 41.068396
64.546341 10.672623 83.6227
90.439602 3.985772 7.005502
90.046165 6.227784 1.24994
100.717298 24.156028 -0.037628
82.616312 4.65867 7.765483
99.559196 7.288792 22.062418
100.367803 7.934562 27.272405
102.814371 7.705475 18.314125
112.079112 10.861104 13.813987
104.419871 6.566497 8.61942
75.195963 15.213436 -0.349052
66.373565 25.822091 -0.295457
81.463909 5.361447 13.71721
67.290908 11.015392 22.06966
103.201172 41.772254 0.005189
130.231594 48.603321 -0.110462
160.306647 121.905901 -0.197852
86.464048 10.870746 -0.147912
85.063913 17.90371 0.003697
88.711494 4.589117 5.142864
55.527103 12.396347 41.965755
94.517969 3.911118 9.822952
93.134792 4.159584 12.481903
107.440076 8.704828 30.688328
97.724429 5.082105 14.103611
97.061853 5.050265 2.469648
99.607585 6.089384 0.675827
96.434702 4.426045 9.610029
97.35309 4.864145 11.754287
104.0753 16.911159 -0.222632
4.083713 76.519535 40.838586
9.853533 108.121844 110.337532
34.80256 87.088359 0.010006
89.33062 4.732236 17.638539
81.11252 7.594132 23.399441
92.410009 4.705587 4.362312
90.396297 5.030043 3.455447
88.895557 23.205533 0.007323
96.021614 5.92601 21.2514
94.505321 6.923575 25.017455
87.449185 7.73517 35.127376
96.836068 5.485772 18.239477
89.754103 7.726917 29.774145
97.029246 7.940864 -0.171278
74.441255 8.208445 15.146113
115.284209 8.715928 39.990511
86.773596 13.763393 -0.060447
33.169701 53.615139 -0.457267
112.232647 9.150188 5.815035
123.471937 14.135918 6.225627
76.533779 37.86512 0.006669
87.424049 58.443098 0.00024
106.218825 8.622701 14.377423
94.765109 4.255148 11.181405
95.586927 4.681625 12.775068
94.861395 4.698561 5.245999
95.620414 4.961146 4.116555
93.593899 4.280586 5.685194
94.679179 5.411168 2.03169
97.346854 4.847118 4.708066
100.144483 5.068711 3.167599
31.968627 30.295476 15.8963
66.063643 71.194134 0.000771
68.837217 117.770168 -0.009079
105.133414 159.405066 17.102328
96.012324 4.50304 6.726771
97.21245 4.777353 6.449639
95.231481 4.043736 7.543637
66.075637 10.463413 11.215871
98.516996 4.881473 8.072752
101.104586 5.431104 8.433341
83.731434 7.806803 29.39035
74.118093 8.776267 29.084919
62.409834 11.018371 31.978622
92.933269 3.84693 7.62531
92.48507 3.867524 8.733147
91.564408 3.880694 10.287662
34.703107 25.699452 56.471524
33.194677 32.783804 97.141842
80.140788 7.45406 36.573323
69.72684 7.656008 40.46136
66.722028 7.8786 61.502489
102.682858 5.466985 5.110291
94.310975 215.428158 49.79166
128.538108 192.671058 116.961892
99.955772 6.769376 19.59909
99.80144 6.051307 16.432754
108.160276 10.639766 0.120201
4.253222 100.161999 70.359406
14.044258 156.920963 79.600685
52.390181 14.840253 32.748771
44.306704 18.715026 45.765395
49.330231 14.745916 65.76646
39.156617 23.218826 24.288138
31.07944 29.509111 37.954079
35.938639 25.347466 76.967436
90.531089 3.85027 12.082592
90.953845 4.091925 14.522262
83.094169 14.306865 -0.125675
80.043157 17.576511 -0.110416
79.060454 12.205175 -0.324097
73.184317 10.058145 0.541114
67.860647 15.590394 0.16141
58.66929 20.297106 0.587919
51.906735 16.387436 6.826334
39.974284 23.856398 7.69014
40.279539 38.221986 0.398049
114.290831 119.579553 -0.005481
85.737967 3.954809 10.966427
85.65485 4.26612 14.690512
84.380623 5.666257 18.599968
79.285204 7.229851 18.705587
75.248283 8.964359 21.950899
74.502173 21.267168 -0.187867
75.290338 29.041114 -0.046624
108.15617 63.511093 -0.001146
141.325194 88.260767 0.003279
178.29093 88.446876 21.385524
174.001941 135.535591 56.796112
174.095074 72.295126 66.037421
114.707896 88.770051 -0.000949
94.429499 6.159405 22.894908
99.099855 7.691253 24.368427
97.042035 7.655298 26.701444
93.841812 7.613018 28.428949
93.062994 7.870854 33.696256
92.817625 6.599522 44.659037
84.420597 5.158019 57.756531
89.445441 7.112093 80.613584
91.227207 7.363802 39.068003
85.92577 6.851289 42.049525
84.336867 5.804329 49.07692
74.36122 6.012361 51.887701
96.096711 7.497376 38.091227
91.920992 5.441167 53.417692
100.026835 5.996614 50.168015
114.685748 7.923058 54.666455
119.600967 10.906645 78.9186
149.166737 29.154684 77.524128
132.40511 23.455803 104.019903
125.445223 59.13815 160.212823
108.6164 30.041764 135.993545
140.607888 41.331375 131.395092
163.729112 76.52437 129.43488
96.286156 4.6358 10.962741
11.582111 69.307031 97.555884
26.696268 77.94421 140.795733
66.162484 95.496468 170.418482
66.937022 35.585925 -0.074795
57.16635 32.547727 -0.405631
106.033377 6.289625 4.7911
109.314457 7.642376 2.907731
108.283633 8.020424 8.10957
114.097409 10.499569 1.309608
119.867663 15.985775 0.929451
93.858081 3.925958 6.985725
80.549215 14.37127 102.489215
55.302156 21.120706 106.140417
73.260725 26.785904 129.934978
41.674534 39.527673 126.424316
89.75929 10.953453 -0.064375
90.452893 13.443271 -0.008252
89.642451 8.705042 0.019278
94.142049 14.824442 -0.016125
94.76391 21.044813 0.008874
98.176606 18.029093 -0.016778
94.848919 28.518304 0.005671
102.26289 32.652867 -0.022164
110.656253 36.116781 -0.023082
126.184482 33.012644 -0.403606
116.812261 49.362211 0.005105
143.052355 34.079311 0.965788
158.220659 59.273588 -0.511071
126.084592 63.580567 0.003428
93.988224 38.841764 0.002059
95.577108 49.705732 -0.000439
84.75652 40.457901 0.001661
77.056658 47.763873 0.00249
70.839405 59.056128 0.002928
51.430066 59.902809 -0.019244
82.39566 69.029051 0.001075
76.582241 87.665029 -0.000818
95.385841 102.800672 0.001828
56.656588 92.262142 -0.00029
39.29531 117.745352 0.012138
97.918818 61.072287 -0.001139
91.977051 128.942476 -0.01764
117.191234 11.870723 6.143584
120.85969 13.567 14.618019
130.805444 16.511425 19.695329
128.019291 13.646986 33.225934
140.919415 20.455805 44.367456
152.844531 33.112324 35.453955
164.337794 49.518774 54.220285
152.946754 32.254617 56.14768
87.78576 5.410166 2.813517
85.067736 5.584418 2.386033
82.815433 5.066086 4.060691
79.287513 5.531966 4.501592
73.501597 7.291226 5.827364
67.856274 9.633047 3.456278
82.41583 6.39221 1.391953
91.169793 3.853237 8.744996
62.605621 8.680344 51.395047
51.980347 13.260435 53.527165
101.222819 72.769109 -0.000761
103.608183 85.664469 -0.000268
112.904929 75.180414 -0.001272
128.355947 80.43873 4.2e-05
141.316315 68.703192 0.001502
157.540396 78.756683 -0.047139
178.540207 67.458914 5.618228
158.487917 99.094006 -0.083174
138.220713 112.061265 0.00263
